age,sex_male,marriage,income,hb_b_psu,hb_b_pse,hb_b_pbe,hb_b_pba,hb_b_se,hb_a_psu,hb_a_pse,hb_a_pbe,hb_a_pba,hb_a_se,afra1,afra2,be_01,be_02,be_03,be_04,be_05,be_06,be_07,be_08,be_09,be_10,be_11,be_12,be_13,be_14,be_15,be_16,be_17,be_18,be_19,be_20,fnp,ftv,fra,fws,fsm,fmp,confi_gov,confi_hos,confi_wor,confi_media,hmtime,fear_sum,be_sum,risk_sum,selfeff_sum,fear_mean,be_mean,risk_mean,selfeff_mean
4,0,2,3,-1,-1,-1,-1,-1,-2,-2,-2,2,-1,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,4,3,3,3,3,1,1,1,1,3,6,18,-6,-2,3.0,0.8571428571428571,-1.5,-0.4
2,0,1,4,0,0,0,-1,0,1,0,0,0,0,2,3,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,0,3,1,1,4,3,2,0,1,1,1,1,5,70,1,0,2.5,3.3333333333333335,0.25,0.0
2,0,2,4,1,2,0,-1,0,-1,1,1,1,0,3,3,3,3,2,4,3,2,3,3,1,2,3,4,4,4,2,4,1,2,3,3,3,3,0,4,1,3,0,1,2,1,2,6,56,3,3,3.0,2.6666666666666665,0.75,0.6
3,1,2,5,1,2,1,1,1,1,2,2,1,1,0,1,4,4,3,4,3,1,4,4,4,4,3,4,4,3,3,4,4,3,3,4,3,2,3,1,0,3,0,1,2,1,1,1,70,6,6,0.5,3.3333333333333335,1.5,1.2
2,1,1,4,-1,-1,-1,-1,-1,0,-1,-1,-2,0,0,1,1,1,1,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,1,1,1,19,-3,-5,0.5,0.9047619047619048,-0.75,-1.0
4,1,2,4,1,1,2,-2,2,1,1,2,2,2,2,3,4,4,4,3,4,0,4,4,4,4,3,4,0,4,4,4,3,3,3,4,0,4,3,4,3,2,1,2,3,1,3,5,67,4,9,2.5,3.1904761904761907,1.0,1.8
2,0,2,3,0,-1,2,2,0,1,-1,0,-1,0,0,0,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,4,3,3,3,4,1,1,1,1,1,1,0,0,0,0,1,0,67,-1,0,0.0,3.1904761904761907,-0.25,0.0
3,0,3,4,2,0,1,1,1,2,2,2,-2,2,3,3,4,4,4,4,4,0,4,4,4,0,4,4,0,0,0,4,4,4,4,0,3,3,3,3,4,3,1,1,1,3,2,6,56,6,2,3.0,2.6666666666666665,1.5,0.4
2,0,1,1,1,0,1,-1,2,0,1,1,-1,0,0,1,4,3,3,4,4,2,3,4,3,2,4,2,2,4,4,2,0,0,0,2,2,3,0,3,3,3,1,2,2,2,1,1,52,2,2,0.5,2.4761904761904763,0.5,0.4
2,0,1,4,1,-1,2,0,2,0,1,2,0,0,1,3,4,4,1,4,4,3,4,4,4,3,4,4,1,4,4,4,1,4,4,1,2,4,2,4,3,1,1,3,3,1,2,4,66,1,3,2.0,3.142857142857143,0.25,0.6
3,1,1,5,0,2,1,0,0,0,1,1,-1,-1,1,3,4,4,3,4,4,2,4,4,4,3,1,4,4,3,4,2,1,3,4,4,3,3,3,3,0,0,0,0,2,1,2,4,66,3,1,2.0,3.142857142857143,0.75,0.2
4,0,2,5,0,-1,1,-1,1,-2,-2,-2,2,1,1,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,3,2,0,1,1,1,1,1,4,76,-5,4,2.0,3.619047619047619,-1.25,0.8
4,1,2,4,1,1,-1,-1,-1,1,1,1,1,1,2,2,3,3,3,3,3,0,3,3,3,3,2,4,2,3,3,3,2,3,3,3,4,4,3,4,3,3,0,0,3,3,3,4,55,4,1,2.0,2.619047619047619,1.0,0.2
3,0,1,4,-1,-1,2,-1,2,0,0,2,-1,1,1,1,4,4,3,3,4,0,4,3,3,1,0,3,2,3,4,4,1,4,2,3,0,3,0,3,2,0,1,1,2,1,2,2,55,-2,3,1.0,2.619047619047619,-0.5,0.6
3,1,2,4,1,1,0,0,0,0,1,0,0,1,3,3,2,4,4,4,4,0,3,3,4,4,1,3,4,3,4,3,2,4,4,1,3,3,1,4,2,4,1,3,3,2,2,6,61,3,2,3.0,2.9047619047619047,0.75,0.4
2,0,1,5,0,0,-1,0,-1,-2,-2,-1,-1,-1,1,3,4,4,4,4,4,0,4,4,3,4,4,3,4,4,4,3,3,3,2,4,4,4,1,3,4,4,0,3,2,1,1,4,69,-4,-4,2.0,3.2857142857142856,-1.0,-0.8
3,0,2,2,0,1,1,-1,1,-1,-1,1,0,1,1,2,4,4,4,1,1,0,4,4,4,4,0,4,4,4,4,2,0,2,4,4,2,3,0,4,4,0,1,1,2,1,1,3,58,-1,4,1.5,2.761904761904762,-0.25,0.8
2,0,1,4,1,1,2,-1,0,0,2,1,1,0,3,3,1,4,3,4,4,0,4,4,4,4,0,3,4,3,4,2,2,4,4,4,2,3,0,4,1,2,0,2,2,0,1,6,62,4,4,3.0,2.9523809523809526,1.0,0.8
2,0,1,5,1,-1,1,1,2,1,0,1,-2,0,1,3,3,4,4,4,4,0,4,4,3,2,0,2,2,4,4,2,3,2,3,4,0,4,0,4,4,2,1,2,3,3,2,4,58,1,0,2.0,2.761904761904762,0.25,0.0
3,1,2,5,0,2,2,0,2,1,2,2,0,2,1,1,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,3,1,2,1,1,2,74,5,8,1.0,3.5238095238095237,1.25,1.6
3,1,2,4,-1,1,2,1,1,0,0,0,0,0,1,2,4,4,3,4,4,0,4,3,4,4,0,4,3,4,4,4,4,3,3,4,0,2,2,4,2,1,2,1,2,0,1,3,67,0,4,1.5,3.1904761904761907,0.0,0.8
2,0,1,5,-1,0,2,1,-1,1,0,1,-1,-1,2,3,3,3,3,2,3,0,3,4,2,2,1,3,2,4,4,2,1,3,3,4,2,1,0,4,2,2,0,1,2,1,1,5,52,0,-1,2.5,2.4761904761904763,0.0,-0.2
2,0,1,4,1,1,1,0,-1,0,0,0,0,0,1,3,4,4,4,4,4,0,4,2,3,3,2,3,4,4,0,3,3,2,0,4,1,2,0,3,3,4,1,1,3,2,4,4,57,2,1,2.0,2.7142857142857144,0.5,0.2
3,1,2,3,1,1,1,0,0,1,1,1,-1,0,2,2,3,4,3,3,4,0,4,4,4,4,0,2,2,4,3,2,0,2,2,4,2,4,1,3,0,0,1,1,2,2,2,4,54,4,1,2.0,2.5714285714285716,1.0,0.2
2,0,1,4,0,0,0,-1,1,0,0,0,1,1,1,3,3,3,3,3,2,1,4,3,4,4,1,4,3,3,0,2,1,2,4,3,3,4,2,4,2,3,1,2,3,1,4,4,53,0,3,2.0,2.5238095238095237,0.0,0.6
2,0,1,4,-1,-1,0,0,1,-1,0,1,0,0,1,2,3,3,2,3,3,1,3,3,3,2,1,3,3,4,4,2,2,3,3,4,2,2,0,1,0,0,0,1,2,1,2,3,55,-3,0,1.5,2.619047619047619,-0.75,0.0
2,0,1,3,0,0,2,2,1,0,-1,1,-1,0,2,3,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,3,3,4,3,4,3,3,0,4,1,1,0,2,2,1,1,5,69,-1,2,2.5,3.2857142857142856,-0.25,0.4
2,0,1,5,1,0,1,0,1,2,0,1,0,0,3,3,4,4,3,4,4,0,4,4,4,4,4,4,3,4,4,4,2,4,3,4,0,4,0,4,4,2,0,1,2,1,2,6,71,3,2,3.0,3.380952380952381,0.75,0.4
2,0,1,4,2,2,0,1,0,0,2,0,-1,1,2,2,4,4,1,4,4,0,4,4,4,4,2,4,4,4,4,2,2,4,4,4,4,4,4,4,0,1,1,3,3,1,2,4,67,6,2,2.0,3.1904761904761907,1.5,0.4
2,0,2,4,1,1,1,-1,1,-1,1,2,1,1,3,2,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,0,4,4,1,3,3,0,4,4,0,1,1,1,1,2,5,67,2,5,2.5,3.1904761904761907,0.5,1.0
2,1,1,4,1,0,1,1,0,2,2,1,-1,1,2,2,4,4,4,4,4,0,4,4,4,3,2,0,2,2,2,1,0,4,3,0,4,4,4,3,3,3,1,2,2,2,1,4,51,5,1,2.0,2.4285714285714284,1.25,0.2
3,1,2,5,-2,-2,2,-2,2,2,-2,-2,2,2,0,0,2,4,2,4,4,0,4,4,4,4,0,4,0,2,4,2,4,4,4,2,4,4,4,4,0,2,0,2,3,0,2,0,58,-4,6,0.0,2.761904761904762,-1.0,1.2
2,0,1,5,1,1,0,-2,1,-1,1,1,1,1,2,2,4,4,4,4,4,0,4,4,4,2,1,4,4,4,4,2,2,4,4,4,4,4,1,4,1,1,0,2,2,2,1,4,67,2,4,2.0,3.1904761904761907,0.5,0.8
2,1,1,5,-1,-1,-1,0,1,-1,1,-1,-1,1,1,2,3,3,4,4,4,0,4,4,2,0,1,4,2,3,2,3,3,4,2,4,3,1,0,3,1,3,0,2,2,0,2,3,56,-2,-1,1.5,2.6666666666666665,-0.5,-0.2
4,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,3,1,2,2,1,2,1,2,1,2,1,1,2,0,1,1,2,0,1,1,2,4,4,3,4,3,3,2,2,2,2,2,5,26,-4,-3,2.5,1.2380952380952381,-1.0,-0.6
2,1,1,4,0,0,2,1,2,-1,1,2,-1,-1,1,3,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,2,2,4,4,2,3,2,1,4,1,3,1,1,1,0,2,4,71,0,2,2.0,3.380952380952381,0.0,0.4
2,0,1,4,0,1,1,-1,-1,0,1,1,1,1,3,3,2,4,2,3,4,1,4,4,4,4,3,2,4,4,4,2,1,4,0,0,0,3,2,4,2,2,2,2,3,1,2,6,56,2,3,3.0,2.6666666666666665,0.5,0.6
2,0,2,4,0,1,0,0,0,0,1,0,-1,-1,2,3,4,4,4,3,4,0,4,4,4,4,0,4,3,3,4,4,0,4,4,4,0,4,0,4,0,0,0,1,1,1,2,5,65,2,-1,2.5,3.0952380952380953,0.5,-0.2
2,0,1,4,0,0,2,2,1,0,0,0,-1,1,1,3,4,4,2,4,4,0,4,3,3,4,0,2,2,4,4,1,1,4,4,4,0,4,2,2,3,0,0,1,1,2,3,4,58,0,3,2.0,2.761904761904762,0.0,0.6
3,0,3,4,0,0,1,1,-1,1,1,1,1,-1,2,3,3,4,3,3,3,0,4,3,4,3,0,3,1,3,4,3,3,3,1,4,0,3,0,3,3,2,0,2,2,2,1,5,55,2,0,2.5,2.619047619047619,0.5,0.0
3,0,2,4,1,0,0,-1,1,0,0,1,1,1,1,3,4,4,4,4,4,2,4,2,4,4,4,4,2,4,4,4,1,1,2,1,3,3,3,4,3,4,1,1,1,1,1,4,63,1,3,2.0,3.0,0.25,0.6
3,0,2,5,0,0,1,-1,1,0,0,1,1,1,2,2,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,3,3,3,0,4,0,4,1,2,2,3,1,2,1,1,2,4,65,0,4,2.0,3.0952380952380953,0.0,0.8
3,1,1,5,-1,0,0,0,1,0,0,1,-1,1,1,1,4,4,4,3,4,0,3,3,3,0,0,3,2,3,4,3,3,3,3,4,0,2,1,3,0,0,1,1,1,2,2,2,56,-1,1,1.0,2.6666666666666665,-0.25,0.2
2,0,1,3,1,2,2,2,2,1,1,1,-1,0,3,3,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,2,4,3,1,4,4,4,4,4,4,1,2,2,0,2,6,66,5,5,3.0,3.142857142857143,1.25,1.0
2,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,2,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,0,1,4,4,3,3,3,3,3,3,0,1,1,0,1,3,70,-4,-3,1.5,3.3333333333333335,-1.0,-0.6
3,1,1,5,1,1,1,1,1,1,1,1,-1,1,1,1,3,3,3,3,3,0,3,3,3,0,1,2,2,3,4,3,3,3,2,4,0,0,0,2,0,0,2,2,2,2,2,2,51,4,3,1.0,2.4285714285714284,1.0,0.6
3,1,3,4,1,1,2,1,1,1,-1,1,1,1,0,0,0,3,3,3,4,0,4,2,3,4,2,4,1,1,4,3,1,3,0,0,2,2,1,2,2,3,0,2,2,1,1,0,45,2,6,0.0,2.142857142857143,0.5,1.2
3,0,2,4,0,0,1,-1,1,0,1,1,1,1,1,1,4,4,4,4,4,0,3,4,4,3,2,3,3,3,3,2,2,3,2,2,1,1,1,2,1,1,1,0,1,0,1,2,59,1,4,1.0,2.8095238095238093,0.25,0.8
2,0,1,1,2,-2,2,0,2,0,-1,2,-1,-1,0,3,1,4,3,4,1,0,1,3,1,1,1,1,1,1,4,3,0,3,3,0,1,4,0,4,4,2,1,0,2,2,1,3,36,-1,0,1.5,1.7142857142857142,-0.25,0.0
3,0,1,5,0,-1,2,-1,2,1,0,2,1,2,1,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,3,0,4,3,1,1,1,2,2,1,4,73,0,6,2.0,3.4761904761904763,0.0,1.2
2,0,1,4,2,-1,0,0,1,1,-1,0,0,0,1,3,1,1,2,2,2,1,4,4,4,2,1,4,1,1,2,2,3,4,4,2,3,3,3,3,3,3,0,0,2,1,1,4,47,1,0,2.0,2.238095238095238,0.25,0.0
2,0,1,4,0,0,0,0,0,0,1,0,-1,-1,2,3,4,4,4,4,4,0,4,3,4,4,2,4,3,4,4,2,2,3,2,4,0,4,0,3,3,3,0,1,2,1,1,5,65,1,-2,2.5,3.0952380952380953,0.25,-0.4
3,1,2,4,-1,-2,-2,-2,-1,-1,-2,-2,2,-2,1,3,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,4,4,3,4,4,4,1,1,1,1,2,4,36,-6,-5,2.0,1.7142857142857142,-1.5,-1.0
2,0,1,3,0,1,1,-1,0,1,1,1,1,1,2,2,4,4,2,2,3,0,3,4,3,2,1,3,2,4,4,2,2,3,3,4,0,0,0,1,1,0,0,2,2,0,1,4,55,3,4,2.0,2.619047619047619,0.75,0.8
3,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,0,1,2,2,0,2,2,2,2,1,0,2,0,0,1,0,0,1,1,2,2,0,3,3,3,3,3,4,1,2,2,0,1,1,22,-4,-4,0.5,1.0476190476190477,-1.0,-0.8
2,0,1,4,-2,1,2,2,2,1,1,1,2,1,3,3,4,4,4,4,4,0,4,4,4,2,4,4,4,4,4,4,2,4,4,4,1,4,1,4,4,0,1,0,2,0,2,6,72,1,8,3.0,3.4285714285714284,0.25,1.6
3,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,0,1,2,2,0,2,2,2,2,1,0,2,0,0,1,0,0,1,1,2,2,0,3,3,3,3,3,4,1,2,2,0,1,1,22,-4,-4,0.5,1.0476190476190477,-1.0,-0.8
2,1,1,4,0,1,1,1,0,0,0,1,-1,1,1,2,3,3,2,1,2,0,2,2,3,3,2,2,1,3,3,2,1,1,1,1,0,1,0,2,4,1,0,2,2,1,1,3,38,1,2,1.5,1.8095238095238095,0.25,0.4
4,1,2,5,0,1,2,0,1,1,2,1,0,1,1,1,3,4,4,4,3,0,4,4,4,4,2,4,2,3,4,2,4,4,4,4,0,1,4,4,4,2,0,2,3,2,3,2,67,4,5,1.0,3.1904761904761907,1.0,1.0
2,1,1,3,1,1,1,1,0,1,1,1,-1,0,3,3,4,3,4,4,4,0,4,4,4,2,0,3,3,4,4,1,1,3,0,3,1,1,0,3,3,3,1,1,1,2,1,6,55,4,1,3.0,2.619047619047619,1.0,0.2
3,0,3,4,0,-1,1,-1,1,0,1,-1,2,2,0,3,3,4,4,4,3,0,4,4,4,3,1,4,4,4,4,4,4,4,4,1,2,2,0,1,1,1,1,2,2,0,1,3,67,0,5,1.5,3.1904761904761907,0.0,1.0
2,0,1,4,1,1,-1,1,1,-1,1,-1,-1,-1,0,1,4,4,2,3,4,0,4,3,3,0,0,4,2,4,4,2,2,2,4,3,0,1,2,3,3,1,1,1,2,1,1,1,54,2,-1,0.5,2.5714285714285716,0.5,-0.2
3,1,1,5,1,0,2,1,2,0,0,0,-2,2,1,1,4,4,2,4,4,0,3,4,3,4,4,3,2,4,2,2,2,3,1,4,4,4,4,3,2,4,0,3,3,3,1,2,59,1,4,1.0,2.8095238095238093,0.25,0.8
3,0,2,5,0,-1,-1,-1,1,0,-1,1,1,1,1,2,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,0,2,2,2,2,3,76,-2,1,1.5,3.619047619047619,-0.5,0.2
2,0,1,2,0,-1,-1,1,-1,1,0,1,-1,1,2,3,3,3,1,4,4,0,4,4,3,1,4,4,3,4,4,4,0,0,0,4,4,4,0,4,0,0,0,0,3,1,1,5,54,0,-3,2.5,2.5714285714285716,0.0,-0.6
2,0,2,4,-1,-1,1,1,1,-1,-1,0,1,0,3,3,4,4,4,4,4,0,4,4,4,3,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,1,2,3,1,1,6,73,-4,2,3.0,3.4761904761904763,-1.0,0.4
2,0,2,4,0,1,0,0,2,-1,2,0,-1,2,3,3,4,4,3,4,4,0,4,4,3,1,0,3,4,4,4,4,0,4,3,4,4,1,3,2,0,1,0,1,2,0,1,6,61,2,4,3.0,2.9047619047619047,0.5,0.8
3,1,1,3,0,0,2,-1,1,-1,-1,1,1,1,1,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,1,2,2,2,3,4,73,-2,5,2.0,3.4761904761904763,-0.5,1.0
3,0,2,4,0,1,0,0,0,0,2,1,1,0,1,2,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2,0,4,4,2,3,4,3,4,3,3,1,2,2,1,2,3,67,3,2,1.5,3.1904761904761907,0.75,0.4
2,1,1,1,-1,0,1,1,1,0,-1,1,1,1,0,2,3,3,2,3,4,0,4,3,2,4,1,3,2,2,4,3,1,1,1,2,0,0,0,4,3,0,1,1,1,2,1,2,48,-2,4,1.0,2.2857142857142856,-0.5,0.8
2,0,1,4,-2,0,2,-1,2,-1,0,1,2,1,1,2,4,4,3,4,4,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,3,1,4,4,2,0,1,2,0,1,3,74,-3,7,1.5,3.5238095238095237,-0.75,1.4
3,1,2,4,2,1,1,-2,2,-2,-2,2,2,1,0,2,4,4,4,4,4,0,4,4,4,4,3,4,4,4,4,4,4,3,4,4,1,4,0,4,4,4,2,1,3,1,2,2,74,-1,7,1.0,3.5238095238095237,-0.25,1.4
2,0,1,4,1,0,1,-1,2,2,0,1,1,2,3,3,3,4,4,4,3,2,2,2,3,2,0,2,3,3,4,4,2,3,4,3,1,3,0,4,4,0,0,1,1,3,2,6,57,3,6,3.0,2.7142857142857144,0.75,1.2
3,0,1,5,0,0,-1,0,0,-1,0,0,1,0,1,1,3,4,4,4,4,3,4,4,4,3,0,3,3,3,4,3,3,3,3,3,0,1,2,4,1,0,0,2,2,2,1,2,65,-1,0,1.0,3.0952380952380953,-0.25,0.0
2,0,1,4,1,0,1,1,0,1,1,1,-1,1,2,3,4,4,4,4,4,0,4,4,4,4,0,3,3,3,4,3,1,4,4,4,2,3,2,4,3,4,0,1,2,1,2,5,65,3,1,2.5,3.0952380952380953,0.75,0.2
3,0,2,4,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,0,4,4,4,4,4,4,1,2,2,2,1,0,33,-2,-1,0.0,1.5714285714285714,-0.5,-0.2
2,1,1,3,-1,0,2,-2,2,0,1,2,0,0,2,3,3,4,3,4,4,2,4,3,3,4,0,4,2,4,4,3,1,3,4,4,1,3,2,4,3,3,0,3,3,2,2,5,63,0,4,2.5,3.0,0.0,0.8
2,1,2,4,1,-1,1,-1,1,1,-1,1,1,1,0,3,3,4,3,3,4,1,3,4,4,3,3,3,3,3,4,3,1,3,3,4,0,2,0,4,0,0,0,1,2,1,1,3,62,0,3,1.5,2.9523809523809526,0.0,0.6
2,1,1,3,-1,-1,1,0,1,0,-1,-1,1,1,2,2,4,4,3,2,2,0,4,3,3,1,2,2,2,3,2,3,3,2,2,4,1,2,2,4,1,1,2,1,1,0,2,4,51,-3,3,2.0,2.4285714285714284,-0.75,0.6
3,1,1,5,2,2,1,1,0,0,0,0,1,-1,3,3,4,4,4,4,0,0,3,4,4,4,0,4,4,4,4,2,2,2,4,4,2,0,0,4,1,4,0,2,2,1,2,6,61,4,3,3.0,2.9047619047619047,1.0,0.6
4,1,2,1,0,1,-1,0,0,1,1,0,0,0,1,1,4,3,3,3,3,0,4,4,4,4,0,4,4,4,4,2,0,2,2,2,0,0,0,1,0,1,1,1,1,0,1,2,56,3,0,1.0,2.6666666666666665,0.75,0.0
3,1,2,4,1,1,2,-1,1,1,1,1,-1,1,1,3,4,3,1,1,4,1,4,4,3,4,0,3,3,4,4,3,1,3,4,4,0,4,0,4,4,2,3,3,3,3,1,4,58,4,4,2.0,2.761904761904762,1.0,0.8
2,1,1,4,1,0,1,-1,1,1,0,1,1,1,1,1,4,3,2,4,4,2,4,3,4,4,2,2,4,3,4,4,2,2,2,4,0,0,2,4,1,2,0,2,2,0,1,2,63,2,4,1.0,3.0,0.5,0.8
2,0,1,1,2,1,2,-2,2,0,2,2,1,2,2,3,3,4,4,1,4,0,2,4,3,1,1,1,4,4,4,4,0,4,3,4,1,4,0,4,2,4,1,1,3,2,2,5,55,5,8,2.5,2.619047619047619,1.25,1.6
2,0,1,4,2,1,1,0,2,0,1,1,1,1,2,3,4,4,4,4,4,0,4,4,4,3,4,4,4,4,4,3,3,4,4,4,1,1,0,0,0,3,0,1,1,1,1,5,73,4,6,2.5,3.4761904761904763,1.0,1.2
2,0,1,5,1,0,1,1,1,2,2,2,-1,2,2,2,4,3,4,3,4,0,4,3,4,3,4,4,4,4,4,3,3,4,4,4,3,3,0,4,3,3,0,1,3,1,2,4,70,5,3,2.0,3.3333333333333335,1.25,0.6
2,0,1,4,-2,0,1,1,0,1,2,1,-2,-1,2,3,4,3,1,3,4,0,4,4,4,2,3,4,1,4,4,2,2,4,4,4,0,3,0,2,3,1,1,2,3,2,1,5,61,1,-2,2.5,2.9047619047619047,0.25,-0.4
2,0,1,3,-2,0,0,0,0,-2,1,1,1,1,3,3,2,2,2,2,0,0,0,2,2,0,2,2,2,2,2,2,0,2,2,2,4,4,0,4,0,0,1,2,2,2,2,6,30,-3,2,3.0,1.4285714285714286,-0.75,0.4
2,1,1,5,-1,0,-2,0,-1,1,0,1,-1,1,1,2,4,4,4,4,4,0,4,4,3,4,0,2,1,0,0,3,4,4,4,4,2,2,1,2,2,3,1,3,3,1,1,3,57,0,-3,1.5,2.7142857142857144,0.0,-0.6
2,1,1,5,1,0,-1,0,1,-1,1,1,-1,-1,1,3,4,4,2,3,3,0,4,3,4,4,1,3,4,4,4,3,3,4,4,4,2,3,0,3,0,3,0,1,1,1,2,4,65,1,-2,2.0,3.0952380952380953,0.25,-0.4
2,0,1,4,0,-1,1,-1,1,0,0,1,0,1,1,3,4,3,2,4,3,0,4,3,4,4,0,4,2,4,4,2,1,4,4,4,0,4,2,2,0,1,1,1,1,1,1,4,60,-1,2,2.0,2.857142857142857,-0.25,0.4
3,1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,2,2,1,2,2,38,-4,-3,1.0,1.8095238095238095,-1.0,-0.6
3,0,1,4,1,1,2,1,1,1,1,1,-1,1,1,1,3,4,4,4,4,0,4,4,4,4,0,3,4,4,4,3,4,2,4,4,0,0,2,2,2,0,2,2,2,1,1,2,67,4,4,1.0,3.1904761904761907,1.0,0.8
2,0,1,4,0,0,2,2,2,2,0,-1,2,2,1,2,0,4,3,4,4,0,4,4,4,4,2,4,0,2,4,3,2,2,4,0,3,0,0,2,1,4,0,0,0,0,1,3,54,2,8,1.5,2.5714285714285716,0.5,1.6
3,0,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,3,2,2,1,1,2,0,2,2,2,2,1,2,1,2,2,2,2,2,2,1,3,3,3,4,3,3,2,1,2,1,1,5,33,-4,-3,2.5,1.5714285714285714,-1.0,-0.6
2,0,1,5,-1,1,1,1,0,1,2,1,-2,0,0,1,3,4,4,4,4,0,4,4,3,4,3,1,1,4,4,2,0,3,4,4,0,3,3,4,2,2,1,2,2,1,1,1,60,3,0,0.5,2.857142857142857,0.75,0.0
2,1,1,3,1,0,2,0,2,1,1,2,1,1,1,3,4,4,4,4,4,0,4,4,0,4,4,0,1,4,0,0,4,4,4,4,0,4,0,4,4,4,1,3,3,1,2,4,57,3,6,2.0,2.7142857142857144,0.75,1.2
3,0,1,4,1,0,2,1,1,1,0,1,-1,-1,2,3,2,4,4,4,4,1,4,4,4,4,1,4,4,4,4,1,1,4,1,0,1,1,2,3,1,4,0,1,1,1,1,5,59,2,1,2.5,2.8095238095238093,0.5,0.2
2,1,1,4,1,0,-1,2,1,1,0,-1,2,0,1,2,4,3,4,4,4,0,3,2,3,4,0,3,3,4,4,1,1,1,1,4,0,2,0,4,0,0,0,1,2,1,1,3,53,2,2,1.5,2.5238095238095237,0.5,0.4
2,0,1,3,0,0,2,0,1,-1,-1,1,-1,1,3,3,4,4,4,4,3,0,4,4,3,4,2,4,4,4,4,3,0,4,4,4,2,2,2,2,2,2,1,3,3,2,1,6,67,-2,3,3.0,3.1904761904761907,-0.5,0.6
2,1,1,3,1,0,2,0,2,1,1,2,1,1,1,3,4,4,4,4,4,0,4,4,0,4,4,0,1,4,0,0,4,4,4,4,0,4,0,4,4,4,1,3,3,1,2,4,57,3,6,2.0,2.7142857142857144,0.75,1.2
2,1,2,4,2,0,-1,-1,-1,1,1,-1,1,2,3,3,4,4,2,4,0,0,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0,4,4,0,0,0,1,1,1,0,2,6,65,4,1,3.0,3.0952380952380953,1.0,0.2
3,1,1,5,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,3,3,1,2,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,2,3,3,1,2,6,21,-8,-6,3.0,1.0,-2.0,-1.2
4,1,2,5,-2,-1,1,0,1,1,0,1,-1,1,0,1,4,4,3,3,3,0,4,4,4,4,1,1,3,3,4,3,3,0,0,4,4,1,1,3,3,3,2,2,2,1,1,1,55,-2,1,0.5,2.619047619047619,-0.5,0.2
2,0,2,2,1,1,1,1,1,1,1,1,-1,1,0,1,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,1,3,3,1,4,1,76,4,3,0.5,3.619047619047619,1.0,0.6
2,0,2,3,1,0,1,-1,0,-1,2,1,-2,0,3,2,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,2,2,4,4,2,3,4,1,3,2,1,1,2,1,0,2,5,68,2,-1,2.5,3.238095238095238,0.5,-0.2
2,1,1,4,-1,1,1,-1,1,-1,0,1,1,1,1,3,4,4,4,4,4,0,4,3,4,4,4,3,4,4,4,3,2,4,3,4,0,0,0,3,0,4,0,1,2,1,1,4,70,-1,5,2.0,3.3333333333333335,-0.25,1.0
3,0,2,3,0,0,1,0,0,1,0,0,0,0,2,3,4,4,3,3,1,0,4,4,4,4,4,4,4,4,4,3,0,4,3,4,1,1,1,2,0,3,1,1,2,1,1,5,65,1,1,2.5,3.0952380952380953,0.25,0.2
